meter_id,id,reading_date,units,voltage,temperature,power_factor,load_kw,frequency_hz,phase,status
MTR0000544,1427,2025-01-04 16:13:46.357831,40.8,216.75,26.55,0.867,0.972,50.35,Three,OK
MTR0000544,2663,2025-08-25 08:20:57.852876,36.461,219.75,27.73,0.909,9.67,50.351,Single,OK
MTR0000545,2174,2024-12-28 08:04:42.821717,13.414,241.62,32.04,0.806,3.274,49.686,Single,OK
MTR0000546,1539,2025-01-07 17:24:17.646104,26.243,216.87,32.12,0.877,0.889,49.772,Three,OK
MTR0000546,2155,2025-05-19 20:38:45.812600,40.101,244.1,34.14,0.851,3.216,49.521,Single,OK
MTR0000549,768,2025-08-24 13:06:28.051996,49.128,248.05,38.67,0.769,9.199,50.153,Three,CHECK
MTR0000549,969,2025-09-18 17:53:00.028238,13.311,229.93,36.71,0.78,3.814,50.229,Single,OK
MTR0000549,1541,2025-01-19 17:00:06.933616,22.559,239.88,33.98,0.99,4.955,49.713,Three,OK
MTR0000549,2780,2025-02-05 06:32:30.366250,12.073,239.21,21.56,0.916,4.509,49.77,Single,OK
MTR0000549,2899,2025-07-08 22:29:42.490968,47.879,228.17,20.8,0.946,3.356,50.138,Single,OK
MTR0000550,139,2025-11-04 20:17:43.880950,46.015,238.15,22.63,0.977,2.717,49.895,Single,CHECK
MTR0000550,601,2025-03-29 23:57:32.984837,44.044,228.1,35.75,0.835,9.71,50.241,Three,OK
MTR0000550,1526,2025-08-11 03:32:54.974167,28.605,234.99,38.74,0.854,4.836,49.805,Three,OK
MTR0000551,2488,2025-04-14 01:07:01.073369,39.656,217.22,26.32,0.75,3.189,50.103,Three,OK
MTR0000552,1615,2025-02-03 22:25:16.778948,7.953,214.03,23.13,0.979,5.225,50.345,Three,OK
MTR0000552,1928,2025-02-02 13:47:07.211062,5.713,235.15,39.37,0.927,1.576,50.295,Single,OK
MTR0000553,339,2025-03-08 15:49:07.694588,16.484,218.29,23.26,0.99,5.152,49.844,Three,OK
MTR0000553,1175,2025-01-10 11:31:57.664879,12.448,240.93,35.51,0.787,2.632,50.498,Three,OK
MTR0000553,2807,2025-08-15 12:06:43.826852,29.65,219.18,24.57,0.825,8.52,49.561,Single,OK
MTR0000554,351,2025-04-13 00:19:22.002002,9.77,229.8,31.03,0.773,2.504,50.248,Single,OK
MTR0000554,380,2025-04-24 18:18:21.960068,11.329,211.31,32.48,0.98,4.457,50.041,Single,OK
MTR0000555,79,2025-08-14 17:36:35.758160,4.707,245.8,27.92,0.777,8.977,49.745,Three,OK
MTR0000555,232,2025-07-07 03:05:16.230064,36.665,249.5,24.4,0.837,9.865,50.162,Three,OK
MTR0000555,2745,2025-10-16 17:45:21.725114,27.557,235.61,31.56,0.927,0.13,50.421,Three,OK
MTR0000556,118,2025-05-01 23:28:47.150874,10.127,236.15,32.09,0.982,5.867,49.93,Three,OK
MTR0000556,802,2025-09-11 13:53:08.804522,0.618,246.34,26.94,0.755,0.152,49.528,Three,OK
MTR0000556,2238,2025-04-30 12:21:00.549400,42.054,236.04,24.71,0.87,9.354,50.339,Three,OK
MTR0000556,2611,2025-07-28 14:16:49.737368,37.85,226.86,30.1,0.755,6.195,50.126,Single,OK
MTR0000557,632,2025-10-03 00:15:04.500661,24.418,229.69,39.54,0.835,1.884,49.822,Single,OK
MTR0000557,2523,2025-10-06 09:07:48.550228,0.546,241.85,26.08,0.794,1.607,50.265,Three,CHECK
MTR0000558,2215,2025-09-14 22:00:50.460149,23.28,211.04,29.51,0.761,0.333,50.11,Single,OK
MTR0000559,1736,2025-01-30 12:33:24.255417,49.748,216.42,21.17,0.886,8.868,50.468,Three,OK
MTR0000559,2450,2025-11-06 03:45:08.675564,24.868,234.82,39.19,0.923,0.38,50.352,Three,OK
MTR0000559,2804,2025-09-05 23:51:21.644808,39.157,225.11,33.15,0.849,1.299,49.732,Three,OK
MTR0000559,2852,2025-06-03 00:13:16.401905,40.414,210.54,31.37,0.939,3.002,49.582,Three,OK
MTR0000560,1294,2024-12-06 15:57:02.085090,25.299,216.9,31.38,0.996,5.133,49.848,Single,OK
MTR0000560,2026,2024-11-30 19:30:21.650218,41.641,210.35,29.76,0.87,2.122,50.221,Three,OK
MTR0000561,549,2025-02-24 20:12:36.564635,9.179,233.61,34.49,0.906,4.021,49.813,Single,OK
MTR0000561,766,2025-10-12 09:06:02.650280,33.702,218.97,37.65,0.807,6.639,49.78,Three,OK
MTR0000561,2928,2025-08-22 15:57:16.548865,19.365,221.46,34.05,0.93,1.335,50.144,Single,OK
MTR0000562,265,2025-09-19 23:51:53.326516,35.694,241.53,37.64,0.801,5.17,49.638,Three,OK
MTR0000562,2600,2025-09-26 03:03:26.459737,43.839,213.77,25.8,0.779,0.764,50.469,Three,OK
MTR0000564,170,2025-04-12 03:43:32.973763,43.923,247.36,21.01,0.828,0.86,49.53,Three,OK
MTR0000564,2838,2025-08-17 23:38:05.938903,24.31,229.78,28.65,0.776,4.606,50.489,Single,OK
MTR0000565,2291,2025-08-02 03:10:13.268057,20.714,241.36,29.72,0.907,5.895,49.667,Three,OK
MTR0000565,2669,2025-01-09 22:32:30.963918,10.866,240.25,22.84,0.987,4.999,50.444,Three,OK
MTR0000566,1109,2025-05-03 08:46:36.150784,10.367,228.73,20.01,0.859,0.382,49.957,Single,OK
MTR0000566,1447,2025-01-27 08:31:20.722781,45.439,235.64,21.65,0.997,2.485,50.446,Single,OK
MTR0000568,2287,2025-03-10 13:34:38.838941,22.25,242.6,25.13,0.825,3.511,49.818,Single,OK
MTR0000569,1316,2025-05-30 20:12:36.714000,38.502,244.0,36.42,0.935,7.633,49.938,Single,OK
MTR0000569,2318,2025-09-27 19:42:24.937075,25.821,240.32,22.23,0.882,8.427,49.618,Three,OK
MTR0000569,2619,2025-03-06 05:35:17.252583,29.221,213.54,36.98,0.799,2.248,50.05,Single,OK
MTR0000570,173,2025-11-18 14:19:14.383506,29.54,237.65,22.37,0.921,9.773,49.528,Three,OK
MTR0000570,1689,2025-02-24 11:31:35.477166,4.118,217.01,32.52,0.803,3.603,49.997,Single,OK
MTR0000570,2230,2024-11-25 14:51:21.538854,15.697,243.99,36.47,0.823,2.402,50.464,Single,OK
MTR0000570,2514,2025-05-23 04:23:30.292731,40.934,246.02,33.39,0.778,0.769,49.685,Three,OK
MTR0000572,1500,2025-03-29 13:56:29.658472,4.966,249.7,38.01,0.866,4.801,50.334,Three,OK
MTR0000573,4,2025-02-28 12:15:33.998298,3.909,229.91,25.8,0.87,4.612,49.508,Three,OK
MTR0000573,1993,2025-02-05 16:05:19.470852,43.724,246.62,24.67,0.822,0.332,49.85,Three,OK
MTR0000573,2102,2025-05-17 05:27:09.459746,30.35,242.58,34.96,0.993,9.008,50.063,Three,OK
MTR0000573,2563,2025-04-29 06:14:12.267390,47.048,232.02,32.8,0.878,6.406,50.288,Three,OK
MTR0000574,528,2025-02-08 10:47:22.029672,38.776,216.49,30.29,0.989,0.916,50.148,Single,OK
MTR0000574,534,2025-10-09 12:26:30.110380,20.777,237.46,33.27,0.928,0.467,50.25,Single,OK
MTR0000574,1774,2025-06-27 08:32:28.973673,5.899,246.4,25.5,0.76,9.556,49.898,Single,OK
MTR0000574,1994,2025-05-16 11:13:06.671321,41.942,225.75,33.07,0.928,6.105,50.078,Single,OK
MTR0000574,2188,2025-07-27 19:53:33.510873,14.152,236.02,33.94,0.841,4.035,49.505,Three,OK
MTR0000574,2233,2025-07-27 01:34:34.448711,26.47,226.96,34.49,0.882,0.256,49.921,Three,OK
MTR0000574,2329,2025-06-13 00:37:51.663218,32.235,230.87,39.09,0.892,2.512,50.098,Single,CHECK
MTR0000574,2625,2025-07-25 20:04:07.643657,37.107,227.3,27.53,0.96,5.905,49.655,Single,OK
MTR0000575,809,2025-02-03 02:56:35.513389,49.745,233.02,32.07,0.877,2.352,49.69,Three,CHECK
MTR0000575,2608,2025-10-17 03:39:59.948738,44.733,241.96,21.42,0.921,1.777,49.543,Single,OK
MTR0000575,3000,2025-03-31 11:44:40.266427,46.128,216.24,21.91,0.934,0.698,50.029,Three,OK
MTR0000576,952,2025-04-18 09:43:13.829737,5.761,235.37,39.06,0.841,9.673,50.232,Single,OK
MTR0000576,1166,2024-11-21 14:16:43.236322,22.886,241.77,25.28,0.764,7.311,50.009,Three,OK
MTR0000577,250,2024-11-30 04:09:51.702274,37.643,245.96,36.96,0.779,6.07,49.843,Three,OK
MTR0000577,1941,2025-03-05 09:20:49.524710,11.406,221.28,36.84,0.772,7.015,49.893,Single,OK
MTR0000578,527,2025-07-26 19:41:37.371989,33.202,219.99,38.72,0.89,8.487,49.548,Three,OK
MTR0000578,2800,2025-08-27 20:48:52.920490,13.484,224.47,30.7,0.854,4.93,50.223,Three,OK
MTR0000579,916,2025-04-03 12:03:27.297361,35.313,226.61,33.22,0.805,0.449,50.43,Single,OK
MTR0000579,1720,2024-11-27 11:24:06.635446,27.828,241.83,26.82,0.823,3.819,50.496,Three,OK
MTR0000579,1963,2025-05-21 06:35:27.416684,6.861,217.0,26.47,0.886,5.732,50.339,Three,OK
MTR0000579,2667,2025-11-14 06:46:18.051310,39.226,232.09,39.79,0.977,3.547,50.226,Single,OK
MTR0000580,289,2025-06-27 03:26:29.890460,25.869,224.06,29.76,0.964,3.991,49.929,Single,OK
MTR0000580,1367,2025-07-26 17:19:49.922247,7.722,217.06,27.56,0.894,3.615,50.137,Single,OK
MTR0000580,1741,2025-07-11 06:19:29.100785,32.288,235.57,33.76,0.788,7.414,50.175,Single,OK
MTR0000580,2507,2024-12-17 07:07:33.583359,6.112,212.63,28.98,0.905,1.514,49.808,Single,OK
MTR0000581,729,2025-06-09 18:38:05.787303,22.197,240.7,39.83,0.804,9.957,50.109,Single,OK
MTR0000581,2232,2025-07-01 02:06:38.576383,43.198,230.88,24.12,0.864,8.461,50.409,Single,OK
MTR0000581,2346,2025-03-16 18:11:17.331580,26.561,217.25,32.96,0.897,3.528,49.553,Three,OK
MTR0000581,2622,2025-02-27 00:17:51.444572,32.833,221.22,23.83,0.853,2.62,50.339,Single,OK
MTR0000581,2914,2025-04-16 13:32:09.237174,43.779,233.42,28.48,0.835,2.157,49.569,Single,OK
MTR0000582,478,2025-06-04 14:30:37.600530,29.89,240.46,34.49,0.995,9.464,49.737,Single,OK
MTR0000582,1602,2025-11-05 09:32:39.020134,41.95,219.75,28.16,0.779,6.073,49.968,Single,OK
MTR0000582,2307,2025-05-05 10:00:40.631616,35.285,239.42,39.01,0.922,1.531,49.879,Single,OK
MTR0000582,2511,2025-11-05 05:02:18.362110,15.06,248.64,28.22,0.802,8.032,50.017,Three,OK
MTR0000583,879,2025-11-14 16:31:05.416066,43.402,225.44,23.13,0.76,5.011,49.979,Three,OK
MTR0000583,953,2025-06-27 22:24:55.902167,4.855,229.87,39.37,0.819,2.166,49.994,Single,OK
MTR0000583,1713,2025-01-29 04:51:38.676989,31.031,214.87,35.38,0.911,7.061,50.184,Single,OK
MTR0000584,89,2025-02-26 07:56:45.942343,5.47,226.2,25.81,0.809,0.508,50.038,Single,OK
MTR0000584,2570,2024-12-06 00:55:10.447138,28.66,219.79,26.39,0.923,4.968,50.495,Single,OK
MTR0000585,269,2025-02-06 12:35:23.258520,47.583,248.2,22.14,0.891,7.782,49.949,Single,OK
MTR0000585,813,2025-07-10 14:18:07.387865,31.525,246.61,29.4,0.836,2.062,49.81,Three,OK
MTR0000585,1176,2025-10-07 09:43:28.891688,2.278,217.72,31.6,0.985,8.334,50.09,Three,OK
MTR0000586,31,2025-09-15 13:14:38.842232,33.437,212.22,27.33,0.774,5.948,49.836,Single,OK
MTR0000586,1851,2025-09-12 06:23:29.669967,6.189,225.17,24.98,0.872,6.737,49.965,Single,OK
MTR0000587,368,2025-05-01 06:32:09.650718,47.283,226.34,31.1,0.889,7.078,49.703,Single,OK
MTR0000587,1578,2025-06-04 03:27:53.581521,41.926,211.59,31.3,0.791,2.96,49.61,Single,OK
MTR0000587,1579,2025-08-06 13:10:28.225476,40.828,224.9,36.2,0.821,0.802,50.447,Single,OK
MTR0000587,2063,2025-03-12 11:55:15.997987,9.696,248.34,33.63,0.89,6.129,50.279,Single,CHECK
MTR0000587,2140,2025-09-08 10:27:31.126170,35.267,242.48,31.36,0.792,9.998,49.647,Three,OK
MTR0000588,1245,2024-12-25 08:56:04.026939,29.842,211.64,35.13,0.776,4.631,50.445,Three,OK
MTR0000588,1633,2025-09-28 07:10:43.457883,30.687,216.14,27.03,0.898,2.831,50.219,Single,OK
MTR0000589,215,2025-02-01 21:30:26.874531,15.646,230.06,36.03,0.929,5.155,50.22,Three,CHECK
MTR0000589,1057,2025-06-08 15:17:35.930403,28.752,220.44,36.43,0.909,0.283,49.575,Single,OK
MTR0000589,2757,2025-09-07 15:29:29.702952,19.722,220.51,21.14,0.767,5.867,50.086,Three,OK
MTR0000590,794,2025-07-09 21:35:20.043880,41.744,233.06,39.72,0.831,8.607,50.421,Three,OK
MTR0000591,477,2025-09-06 03:48:30.905215,20.878,241.17,29.67,0.855,4.041,49.687,Three,OK
MTR0000591,1486,2025-02-17 18:03:16.061890,9.501,210.75,36.8,0.955,6.283,49.644,Single,OK
MTR0000591,1658,2024-11-29 07:51:03.648626,2.45,230.26,32.33,0.948,6.22,50.338,Single,OK
MTR0000591,2672,2025-06-28 13:11:19.758611,33.112,235.08,28.45,0.796,4.892,49.564,Single,OK
MTR0000592,135,2025-10-09 05:48:57.015522,47.151,245.58,35.97,0.872,2.743,50.479,Three,OK
MTR0000593,1201,2025-07-15 03:48:41.010017,1.111,234.03,25.75,0.91,4.671,50.324,Three,CHECK
MTR0000594,876,2025-03-15 10:00:32.368841,47.978,228.28,37.13,0.901,9.329,49.694,Three,OK
MTR0000595,136,2025-07-15 01:14:09.144368,33.681,237.49,25.58,0.961,2.938,49.714,Three,OK
MTR0000596,2349,2025-09-26 15:13:20.281615,24.941,224.58,23.98,0.804,7.926,49.823,Three,OK
MTR0000597,628,2025-03-21 20:37:15.111388,44.102,218.16,23.72,0.871,8.873,50.133,Three,OK
MTR0000597,2204,2025-06-23 05:08:56.879737,48.609,228.99,22.31,0.866,5.227,50.289,Three,OK
MTR0000598,2758,2025-04-25 15:43:50.728193,30.805,216.25,32.25,0.974,1.904,49.987,Single,OK
MTR0000600,677,2025-09-30 15:34:28.731253,19.883,219.41,25.16,0.957,2.48,50.363,Three,OK
MTR0000601,2687,2025-09-17 09:08:42.162171,26.71,227.25,32.51,0.969,9.552,49.825,Three,OK
MTR0000602,2761,2025-01-09 11:43:51.898892,43.172,235.45,35.97,0.854,5.826,50.07,Three,OK
MTR0000604,589,2025-03-18 22:59:59.095982,0.829,223.88,22.77,0.881,3.012,49.694,Three,OK
MTR0000604,946,2025-11-13 21:30:44.316155,9.812,217.97,36.52,0.793,3.295,49.644,Single,OK
MTR0000604,979,2025-02-07 18:32:09.739661,31.966,210.51,33.93,0.954,4.964,49.652,Three,OK
MTR0000604,1951,2025-11-01 20:39:27.278855,25.982,240.4,38.06,0.933,8.797,50.437,Three,OK
MTR0000604,2216,2025-01-20 17:06:49.656813,4.976,228.62,36.65,0.894,4.213,50.226,Single,OK
MTR0000604,2290,2024-12-07 22:57:35.548693,46.117,223.36,20.27,0.783,3.848,50.222,Single,OK
MTR0000604,2304,2025-09-11 23:24:17.699506,1.907,226.92,30.59,0.808,8.8,50.057,Three,OK
MTR0000605,520,2025-10-31 16:28:18.215972,0.351,221.59,29.46,0.806,7.709,50.054,Three,OK
MTR0000605,1512,2024-11-24 13:53:22.384769,10.325,217.64,33.08,0.783,6.251,50.117,Three,OK
MTR0000605,1634,2025-04-25 15:34:56.782637,34.599,242.79,30.79,0.839,5.155,50.176,Single,OK
MTR0000605,1746,2025-08-29 17:05:55.219322,14.446,227.85,36.33,0.873,2.919,49.524,Three,OK
MTR0000606,98,2025-06-02 13:37:05.303443,9.235,210.1,27.04,0.78,5.124,50.368,Three,OK
MTR0000606,2202,2025-08-24 18:14:27.429933,24.404,226.72,30.82,0.959,1.964,50.181,Three,OK
MTR0000606,2274,2025-02-28 21:43:09.419416,27.774,219.88,32.79,0.814,0.505,50.398,Three,OK
MTR0000607,340,2025-04-25 18:24:19.685797,19.569,226.48,34.36,0.845,4.934,50.375,Single,OK
MTR0000607,1967,2024-11-30 01:11:45.824655,25.916,214.49,28.9,0.874,3.005,49.542,Single,OK
MTR0000607,2531,2025-10-25 10:12:57.474283,11.096,247.61,29.68,0.815,7.732,50.179,Single,OK
MTR0000608,1375,2025-05-06 08:00:28.856450,2.039,237.08,28.59,0.948,5.682,49.514,Single,OK
MTR0000608,1601,2025-08-21 05:19:15.991691,5.621,227.49,38.63,0.87,9.05,50.306,Single,OK
MTR0000609,626,2025-08-19 13:33:57.095068,18.402,235.46,39.49,0.797,4.119,49.978,Single,OK
MTR0000611,1173,2025-08-06 23:54:14.313313,6.349,248.35,20.26,0.803,7.319,49.605,Three,OK
MTR0000611,2744,2025-02-17 07:44:15.876489,9.447,237.27,22.19,0.887,4.743,49.714,Three,OK
MTR0000612,1278,2025-07-05 02:55:41.914764,30.247,211.67,27.51,0.925,6.013,50.022,Three,OK
MTR0000612,1868,2025-05-29 23:01:36.949024,5.643,244.79,31.2,0.831,2.3,49.894,Single,OK
MTR0000613,46,2025-02-22 05:43:06.473016,39.619,240.47,29.63,0.948,9.386,49.944,Three,OK
MTR0000613,2959,2025-02-27 03:49:20.760112,3.451,212.34,27.45,0.856,7.115,49.825,Three,OK
MTR0000614,476,2025-09-03 16:38:27.243278,29.559,246.47,28.45,0.754,2.907,50.229,Single,CHECK
MTR0000614,962,2025-11-17 20:59:17.132745,39.283,223.39,21.74,0.761,9.994,49.709,Three,OK
MTR0000615,1187,2025-02-28 07:45:22.631263,34.847,221.24,28.67,0.816,6.495,50.19,Three,OK
MTR0000615,1302,2024-12-08 18:44:35.633861,11.38,223.84,21.52,0.759,0.927,50.247,Single,OK
MTR0000615,2840,2025-01-14 10:55:55.338165,1.829,245.7,38.06,0.887,0.347,50.289,Three,OK
MTR0000617,605,2024-12-05 10:19:40.564554,1.323,235.73,22.73,0.931,8.448,50.258,Single,CHECK
MTR0000617,1130,2025-09-29 16:24:26.554610,23.941,242.78,38.91,0.797,1.831,50.102,Single,OK
MTR0000617,1563,2025-03-02 15:55:41.319628,12.703,233.94,22.16,0.916,0.968,49.552,Three,OK
MTR0000617,1599,2025-07-20 16:41:28.950979,29.922,236.35,35.66,0.797,9.966,49.96,Single,OK
MTR0000618,160,2025-05-22 22:32:31.383116,44.539,223.25,36.33,0.976,9.89,49.504,Single,OK
MTR0000618,531,2025-08-28 21:11:51.672961,37.241,233.9,32.0,0.913,4.612,50.034,Single,OK
MTR0000618,961,2025-07-07 16:15:36.725616,3.128,244.06,32.17,0.981,6.124,49.928,Single,OK
MTR0000618,1431,2025-10-13 03:04:48.457841,20.884,218.77,34.49,0.785,4.627,49.932,Three,OK
MTR0000618,1769,2025-08-01 10:18:35.697978,24.775,241.67,29.15,0.769,5.714,49.715,Three,CHECK
MTR0000618,1790,2025-02-07 06:28:53.028574,41.134,223.85,30.73,0.941,1.13,50.012,Single,OK
MTR0000619,804,2025-08-15 13:18:11.151280,5.622,245.21,27.42,0.991,6.147,50.42,Three,OK
MTR0000620,1781,2025-04-11 04:31:48.403201,25.231,219.14,38.31,0.967,5.727,50.286,Three,OK
MTR0000621,428,2025-03-18 16:29:38.061123,39.996,234.33,39.82,0.894,6.335,49.756,Three,OK
MTR0000621,880,2025-04-16 18:56:59.064371,19.051,226.78,26.98,0.782,1.74,50.225,Three,OK
MTR0000621,2692,2025-10-02 18:25:12.195061,27.648,246.34,32.39,0.944,5.912,49.849,Three,OK
MTR0000622,1052,2025-07-05 12:30:11.533105,27.682,220.99,37.28,0.771,5.666,50.031,Three,OK
MTR0000622,1141,2025-06-29 07:11:45.661186,23.905,249.77,36.21,0.998,1.61,49.744,Three,OK
MTR0000622,1189,2025-08-06 13:36:51.323495,0.875,225.33,22.1,0.868,4.739,49.859,Three,OK
MTR0000622,1527,2025-06-27 07:31:05.409018,46.069,229.04,25.71,0.756,0.578,49.574,Three,OK
MTR0000622,2470,2025-02-18 16:28:04.400397,6.286,236.9,25.42,0.935,9.425,50.007,Three,CHECK
MTR0000623,487,2025-07-21 19:50:58.507060,11.434,234.12,39.21,0.907,6.772,49.938,Three,OK
MTR0000623,642,2025-06-28 15:25:24.901264,39.24,238.1,23.9,0.79,6.46,50.418,Three,OK
MTR0000624,174,2025-08-15 20:02:15.223897,34.694,241.91,28.16,0.926,0.672,50.233,Three,OK
MTR0000624,824,2025-03-26 14:13:03.458281,43.453,245.59,37.11,0.755,4.201,50.203,Three,OK
MTR0000624,1980,2025-09-12 03:28:10.348493,6.31,222.06,34.18,0.939,4.577,49.838,Three,OK
MTR0000625,598,2025-11-03 18:47:44.612172,34.464,228.83,32.5,0.958,3.864,49.519,Three,OK
MTR0000625,629,2025-04-22 07:06:06.896218,46.919,247.5,28.4,0.892,2.186,49.758,Single,OK
MTR0000625,2784,2025-08-17 05:18:47.978035,3.766,210.53,20.96,0.887,0.369,49.61,Single,OK
MTR0000627,2366,2025-06-06 06:03:47.781051,41.718,247.53,22.6,0.869,9.029,50.428,Three,OK
MTR0000628,727,2025-07-08 09:22:25.201644,12.804,220.59,39.61,0.931,5.069,50.302,Single,OK
MTR0000628,1195,2025-04-17 09:50:23.852568,6.431,217.59,38.18,0.843,8.236,49.796,Three,OK
MTR0000628,1258,2025-09-22 20:11:49.347815,47.88,228.29,28.61,0.962,4.914,49.659,Single,OK
MTR0000628,2025,2025-01-06 20:40:14.366880,19.907,234.96,37.04,0.911,5.348,50.133,Single,OK
MTR0000628,2226,2025-06-15 09:15:20.157658,48.398,212.78,21.74,0.778,2.763,49.916,Single,OK
MTR0000628,2908,2025-09-20 20:36:49.794626,10.194,212.56,23.61,0.93,2.485,50.451,Single,OK
MTR0000629,2516,2025-02-23 01:31:45.906706,36.018,210.38,33.37,0.818,4.821,50.264,Three,OK
MTR0000629,2713,2024-12-25 21:51:59.499552,16.834,217.0,25.0,0.956,3.312,49.716,Three,OK
MTR0000630,175,2025-11-13 08:39:38.631125,23.589,230.91,29.68,0.867,8.282,50.333,Single,OK
MTR0000630,684,2024-12-05 20:27:28.053670,2.415,217.05,38.64,0.756,5.471,49.612,Single,OK
MTR0000630,1143,2025-05-23 21:57:04.345054,37.384,239.68,29.48,0.986,0.545,49.91,Three,OK
MTR0000630,2639,2025-03-09 21:24:29.365886,43.033,223.0,36.7,0.957,3.718,49.606,Single,OK
MTR0000631,280,2025-05-26 10:24:39.740869,3.906,215.4,34.87,0.816,4.068,50.353,Single,CHECK
MTR0000631,533,2025-09-10 07:39:59.017382,39.429,230.26,20.49,0.786,7.769,49.508,Three,OK
MTR0000631,617,2025-09-12 03:34:18.428473,23.492,235.3,22.4,0.76,1.824,49.983,Single,OK
MTR0000631,1118,2025-02-05 13:04:28.720295,26.296,216.91,29.16,0.823,2.4,49.92,Three,OK
MTR0000631,2225,2025-02-16 03:39:48.515009,32.058,236.52,27.61,0.799,0.918,50.442,Three,OK
MTR0000632,915,2025-03-02 05:54:40.419138,9.038,224.24,39.78,0.832,2.097,49.53,Single,OK
MTR0000632,1750,2025-02-09 12:53:27.115056,14.42,224.07,21.5,0.847,9.222,49.975,Single,OK
MTR0000633,26,2025-03-08 22:41:08.634141,45.57,229.82,32.63,0.903,4.892,50.402,Three,OK
MTR0000633,1665,2025-04-27 12:52:13.075616,12.388,210.07,36.65,0.855,0.723,50.074,Three,OK
MTR0000634,837,2025-05-11 14:12:37.251036,36.681,243.67,24.67,0.891,4.873,50.353,Three,OK
MTR0000634,1067,2025-02-27 07:41:04.912127,25.571,226.98,32.09,0.879,0.526,49.943,Three,OK
MTR0000634,2032,2024-11-23 23:03:51.896983,43.703,219.33,36.12,0.964,7.131,50.184,Single,OK
MTR0000634,2164,2025-11-10 02:10:49.116840,46.353,249.31,29.02,0.992,5.172,49.967,Three,OK
MTR0000634,2878,2024-12-05 16:26:09.538390,6.114,244.67,28.95,0.773,7.058,50.499,Single,OK
MTR0000635,145,2024-12-31 08:40:16.833484,33.776,234.14,32.85,0.967,8.242,49.811,Three,OK
MTR0000635,658,2024-12-19 03:18:38.426810,15.677,212.07,29.62,0.759,3.253,49.583,Three,OK
MTR0000635,1062,2025-03-10 13:12:31.952764,37.669,227.06,39.71,0.929,4.15,49.851,Three,OK
MTR0000636,442,2025-03-10 09:37:27.578310,49.134,225.31,33.81,0.967,4.071,49.924,Three,OK
MTR0000636,948,2025-04-23 20:09:04.629394,36.262,233.62,29.04,0.913,7.416,49.807,Three,OK
MTR0000636,1165,2025-02-12 23:25:01.415372,29.261,245.41,34.61,0.935,0.693,49.883,Single,OK
MTR0000636,1926,2025-08-24 12:34:39.089655,32.078,223.49,24.24,0.859,2.432,50.174,Three,OK
MTR0000636,2317,2025-09-16 12:31:05.180248,6.326,236.5,36.55,0.786,9.266,50.106,Three,OK
MTR0000636,2590,2025-03-20 19:38:05.830165,33.98,225.88,20.61,0.887,6.465,49.72,Three,OK
MTR0000637,2482,2025-01-13 08:32:32.926201,35.689,221.37,38.11,0.827,0.951,49.885,Three,CHECK
MTR0000638,2445,2024-12-25 15:50:10.366585,22.079,238.2,25.69,0.907,8.697,49.829,Three,OK
MTR0000639,501,2025-11-03 03:38:58.794029,43.272,218.25,21.03,0.776,8.97,50.234,Single,OK
MTR0000641,1505,2025-05-24 03:48:58.171274,12.449,239.93,20.62,0.916,0.78,49.65,Single,OK
MTR0000642,470,2025-01-20 18:17:14.817788,7.414,237.54,24.13,0.842,9.226,50.348,Single,OK
MTR0000642,1411,2025-05-21 20:09:41.187210,12.776,243.05,37.97,0.882,6.225,49.516,Three,OK
MTR0000642,2024,2025-10-06 13:18:47.654681,40.797,249.05,23.67,0.831,7.147,49.608,Single,OK
MTR0000642,2530,2025-01-27 09:59:02.941911,32.431,241.45,26.88,0.777,7.74,49.69,Three,OK
MTR0000642,2695,2025-01-05 19:52:56.376269,44.318,230.5,39.53,0.876,9.342,50.126,Single,OK
MTR0000642,2737,2025-11-05 03:13:01.939095,42.878,210.38,21.23,0.928,9.809,49.767,Single,OK
MTR0000643,411,2025-06-01 09:56:31.240318,14.048,232.9,34.51,0.769,8.844,50.086,Three,OK
MTR0000643,1446,2025-01-18 12:34:48.775362,45.798,241.21,21.73,0.997,0.671,49.823,Three,OK
MTR0000643,1521,2025-01-28 07:37:36.909048,33.053,210.55,34.82,0.94,7.501,50.36,Three,OK
MTR0000643,2218,2025-01-02 01:19:11.696712,13.854,218.3,31.6,0.845,6.75,49.731,Single,OK
MTR0000643,2286,2025-10-17 05:17:37.672927,9.23,218.08,23.3,0.999,0.046,49.692,Three,OK
MTR0000644,190,2024-12-01 02:32:41.257400,1.053,226.0,25.41,0.971,0.696,50.122,Three,OK
MTR0000644,1460,2025-03-14 23:23:10.084867,21.588,236.31,21.21,0.869,1.004,50.252,Single,OK
MTR0000644,2474,2025-03-26 00:54:34.223784,34.442,248.95,32.65,0.84,1.968,50.248,Three,OK
MTR0000644,2593,2025-01-26 08:43:42.844079,3.057,229.41,38.51,0.754,7.169,49.955,Single,OK
MTR0000644,2873,2025-08-27 00:55:19.076009,7.79,245.66,27.02,0.914,1.909,50.198,Three,OK
MTR0000645,841,2025-10-21 02:23:07.557048,15.346,239.47,25.67,0.863,9.397,49.865,Single,OK
MTR0000645,954,2025-10-26 22:42:39.629223,13.883,213.52,36.82,0.768,8.864,49.513,Three,OK
